# This file was automatically generated by TLEEDMAP v.0.1a.
# It contains the list of LEED beams generated from input file:
# E:/Work/Vienna/SPECSLab/Technical/Upgrades/Python LEED-IV/000-package/viperleed/guilib/leedsim/input examples/Cu(111)-(3xr3)rect.tlm
#
# Structure: 3xr3
#
# Max. LEED Energy: 1100.0 eV
# Bulk lattice: Hexagonal (p3m1); a = 2.5500 AA; alpha = 120.00 deg
#        Basis: a = [2.5500 0.0000]; b = [-1.2750  2.2084]
# Surface lattice: Rectangular (p1); a = 7.6500 AA; b = 4.4167 AA
#
# Exporting beams from 3 domain(s) out of 3 symmetry-equivalent ones
# Domain 1 - Basis: a = [7.6500 0.0000]; b = [0.0000 4.4167]
#            Superlattice: [[3 0] [1 2]]
# Domain 2 - Basis: a = [3.8250 6.6251]; b = [ 3.8250 -2.2084]
#            Superlattice: [[ 3  3] [ 1 -1]]
# Domain 3 - Basis: a = [ 3.8250 -6.6251]; b = [-3.8250 -2.2084]
#            Superlattice: [[ 0 -3] [-2 -1]]
#
# * h and k are the surface Miller indices of each LEED spot; both fractional
#   and floating-point versions are provided.
# * gx and gy are the horizontal and vertical components of reciprocal lattice
#   vectors in AA^(-1), and include a factor of 2*pi.
# * Beams with the same absolute value of "group" are symmetry equivalent (at
#   normal incidence); extinct spots have a negative "group" index.
# * The domains contributing to each spot are listed in "domain(s)". Domains
#   contributing with glide-extinct spots are reported in parentheses.

(   h |   k ),    h   ,    k   ,    gx   ,    gy   ,group,domain(s),
(  4/3|-25/6), 1.33333,-4.16667,  3.28533, -9.95811,  292,        1,
(-13/3| 13/6),-4.33333, 2.16667,-10.67731,  0.00000,  293,        1,
(-13/6|-13/6),-2.16667,-2.16667, -5.33865, -9.24682,  293,        2,
(-13/6| 13/3),-2.16667, 4.33333, -5.33865,  9.24682,  293,        3,
(-11/3| -1/6),-3.66667,-0.16667, -9.03465, -5.69035,  294,        1,
(-23/6|  1/6),-3.83333, 0.16667, -9.44531, -4.97906,  294,        2,
(  1/6| 11/3), 0.16667, 3.66667,  0.41067, 10.66941,  294,        3,
( -1/6|-11/3),-0.16667,-3.66667, -0.41067,-10.66941,  295,        3,
( 11/3|  1/6), 3.66667, 0.16667,  9.03465,  5.69035,  295,        1,
( 23/6| -1/6), 3.83333,-0.16667,  9.44531,  4.97906,  295,        2,
( -1/6| 23/6),-0.16667, 3.83333, -0.41067, 10.66941,  296,        2,
( 11/3|-23/6), 3.66667,-3.83333,  9.03465, -5.69035,  296,        1,
( 23/6|-11/3), 3.83333,-3.66667,  9.44531, -4.97906,  296,        3,
( 13/3|-13/6), 4.33333,-2.16667, 10.67731, -0.00000,  297,        1,
( 13/6|-13/3), 2.16667,-4.33333,  5.33865, -9.24682,  297,        3,
( 13/6| 13/6), 2.16667, 2.16667,  5.33865,  9.24682,  297,        2,
(-11/3| 23/6),-3.66667, 3.83333, -9.03465,  5.69035,  298,        1,
(-23/6| 11/3),-3.83333, 3.66667, -9.44531,  4.97906,  298,        3,
(  1/6|-23/6), 0.16667,-3.83333,  0.41067,-10.66941,  298,        2,
( -1/2| -7/2),-0.50000,-3.50000, -1.23200,-10.66941,  299,        2,
( -4  |  7/2),-4.00000, 3.50000, -9.85598,  4.26776,  299,        1,
( -7/2|  4  ),-3.50000, 4.00000, -8.62398,  6.40164,  299,        3,
( -1/2|  4  ),-0.50000, 4.00000, -1.23200, 10.66941,  300,        3,
( -4  |  1/2),-4.00000, 0.50000, -9.85598, -4.26776,  300,        1,
( -7/2| -1/2),-3.50000,-0.50000, -8.62398, -6.40164,  300,        2,
(  1/2| -4  ), 0.50000,-4.00000,  1.23200,-10.66941,  301,        3,
(  4  | -1/2), 4.00000,-0.50000,  9.85598,  4.26776,  301,        1,
(  7/2|  1/2), 3.50000, 0.50000,  8.62398,  6.40164,  301,        2,
(  1/2|  7/2), 0.50000, 3.50000,  1.23200, 10.66941,  302,        2,
(  4  | -7/2), 4.00000,-3.50000,  9.85598, -4.26776,  302,        1,
(  7/2| -4  ), 3.50000,-4.00000,  8.62398, -6.40164,  302,        3,
(-13/3|  5/3),-4.33333, 1.66667,-10.67731, -1.42259,  303,    1+2+3,
( -8/3| -5/3),-2.66667,-1.66667, -6.57065, -8.53553,  304,    1+2+3,
(  8/3|  5/3), 2.66667, 1.66667,  6.57065,  8.53553,  305,    1+2+3,
( 13/3| -5/3), 4.33333,-1.66667, 10.67731,  1.42259,  306,    1+2+3,
(-13/3|  8/3),-4.33333, 2.66667,-10.67731,  1.42259,  307,    1+2+3,
( -8/3| 13/3),-2.66667, 4.33333, -6.57065,  8.53553,  308,    1+2+3,
( -5/3| -8/3),-1.66667,-2.66667, -4.10666, -9.95811,  309,    1+2+3,
( -5/3| 13/3),-1.66667, 4.33333, -4.10666,  9.95811,  310,    1+2+3,
(  5/3|-13/3), 1.66667,-4.33333,  4.10666, -9.95811,  311,    1+2+3,
(  5/3|  8/3), 1.66667, 2.66667,  4.10666,  9.95811,  312,    1+2+3,
(  8/3|-13/3), 2.66667,-4.33333,  6.57065, -8.53553,  313,    1+2+3,
( 13/3| -8/3), 4.33333,-2.66667, 10.67731, -1.42259,  314,    1+2+3,
(-10/3| -5/6),-3.33333,-0.83333, -8.21331, -7.11294,  315,        1,
(-25/6|  5/6),-4.16667, 0.83333,-10.26664, -3.55647,  315,        2,
(  5/6| 10/3), 0.83333, 3.33333,  2.05333, 10.66941,  315,        3,
( -5/6|-10/3),-0.83333,-3.33333, -2.05333,-10.66941,  316,        3,
( 10/3|  5/6), 3.33333, 0.83333,  8.21331,  7.11294,  316,        1,
( 25/6| -5/6), 4.16667,-0.83333, 10.26664,  3.55647,  316,        2,
( -5/6| 25/6),-0.83333, 4.16667, -2.05333, 10.66941,  317,        2,
( 10/3|-25/6), 3.33333,-4.16667,  8.21331, -7.11294,  317,        1,
( 25/6|-10/3), 4.16667,-3.33333, 10.26664, -3.55647,  317,        3,
(-10/3| 25/6),-3.33333, 4.16667, -8.21331,  7.11294,  318,        1,
(-25/6| 10/3),-4.16667, 3.33333,-10.26664,  3.55647,  318,        3,
(  5/6|-25/6), 0.83333,-4.16667,  2.05333,-10.66941,  318,        2,
(-13/3|  7/6),-4.33333, 1.16667,-10.67731, -2.84518,  319,        1,
(-19/6| -7/6),-3.16667,-1.16667, -7.80265, -7.82423,  319,        2,
( -7/6| 13/3),-1.16667, 4.33333, -2.87466, 10.66941,  319,        3,
( 13/3| -7/6), 4.33333,-1.16667, 10.67731,  2.84518,  320,        1,
( 19/6|  7/6), 3.16667, 1.16667,  7.80265,  7.82423,  320,        2,
(  7/6|-13/3), 1.16667,-4.33333,  2.87466,-10.66941,  320,        3,
(-13/3| 19/6),-4.33333, 3.16667,-10.67731,  2.84518,  321,        1,
(-19/6| 13/3),-3.16667, 4.33333, -7.80265,  7.82423,  321,        3,
( -7/6|-19/6),-1.16667,-3.16667, -2.87466,-10.66941,  321,        2,
( 13/3|-19/6), 4.33333,-3.16667, 10.67731, -2.84518,  322,        1,
( 19/6|-13/3), 3.16667,-4.33333,  7.80265, -7.82423,  322,        3,
(  7/6| 19/6), 1.16667, 3.16667,  2.87466, 10.66941,  322,        2,
( -5/2| -2  ),-2.50000,-2.00000, -6.15999, -9.24682,  323,        3,
(  2  |  5/2), 2.00000, 2.50000,  4.92799,  9.95811,  323,        1,
(  9/2| -5/2), 4.50000,-2.50000, 11.08797, -0.71129,  323,        2,
( -2  | -5/2),-2.00000,-2.50000, -4.92799, -9.95811,  324,        1,
( -9/2|  5/2),-4.50000, 2.50000,-11.08797,  0.71129,  324,        2,
(  5/2|  2  ), 2.50000, 2.00000,  6.15999,  9.24682,  324,        3,
( -5/2|  9/2),-2.50000, 4.50000, -6.15999,  9.24682,  325,        2,
(  2  | -9/2), 2.00000,-4.50000,  4.92799, -9.95811,  325,        1,
(  9/2| -2  ), 4.50000,-2.00000, 11.08797,  0.71129,  325,        3,
( -2  |  9/2),-2.00000, 4.50000, -4.92799,  9.95811,  326,        1,
( -9/2|  2  ),-4.50000, 2.00000,-11.08797, -0.71129,  326,        3,
(  5/2| -9/2), 2.50000,-4.50000,  6.15999, -9.24682,  326,        2,
( -3  | -3/2),-3.00000,-1.50000, -7.39198, -8.53553,  327,        1,
( -9/2|  3/2),-4.50000, 1.50000,-11.08797, -2.13388,  327,        2,
(  3/2|  3  ), 1.50000, 3.00000,  3.69599, 10.66941,  327,        3,
( -3/2| -3  ),-1.50000,-3.00000, -3.69599,-10.66941,  328,        3,
(  3  |  3/2), 3.00000, 1.50000,  7.39198,  8.53553,  328,        1,
(  9/2| -3/2), 4.50000,-1.50000, 11.08797,  2.13388,  328,        2,
( -3  |  9/2),-3.00000, 4.50000, -7.39198,  8.53553,  329,        1,
( -9/2|  3  ),-4.50000, 3.00000,-11.08797,  2.13388,  329,        3,
(  3/2| -9/2), 1.50000,-4.50000,  3.69599,-10.66941,  329,        2,
( -3/2|  9/2),-1.50000, 4.50000, -3.69599, 10.66941,  330,        2,
(  3  | -9/2), 3.00000,-4.50000,  7.39198, -8.53553,  330,        1,
(  9/2| -3  ), 4.50000,-3.00000, 11.08797, -2.13388,  330,        3,
( -4  |  0  ),-4.00000, 0.00000, -9.85598, -5.69035,  331,    1+2+3,
(  0  |  4  ), 0.00000, 4.00000,  0.00000, 11.38070,  331,    1+2+3,
(  0  | -4  ), 0.00000,-4.00000,  0.00000,-11.38070,  332,    1+2+3,
(  4  |  0  ), 4.00000, 0.00000,  9.85598,  5.69035,  332,    1+2+3,
(  0  |  4  ), 0.00000, 4.00000,  0.00000, 11.38070,  333,    1+2+3,
(  4  | -4  ), 4.00000,-4.00000,  9.85598, -5.69035,  333,    1+2+3,
( -4  |  4  ),-4.00000, 4.00000, -9.85598,  5.69035,  334,    1+2+3,
(  0  | -4  ), 0.00000,-4.00000,  0.00000,-11.38070,  334,    1+2+3,
(-23/6| -1/3),-3.83333,-0.33333, -9.44531, -6.40164,  335,        3,
(  1/3| 23/6), 0.33333, 3.83333,  0.82133, 11.38070,  335,        1,
( 25/6|-23/6), 4.16667,-3.83333, 10.26664, -4.97906,  335,        2,
( -1/3|-23/6),-0.33333,-3.83333, -0.82133,-11.38070,  336,        1,
(-25/6| 23/6),-4.16667, 3.83333,-10.26664,  4.97906,  336,        2,
( 23/6|  1/3), 3.83333, 0.33333,  9.44531,  6.40164,  336,        3,
( -1/3| 25/6),-0.33333, 4.16667, -0.82133, 11.38070,  337,        1,
(-25/6|  1/3),-4.16667, 0.33333,-10.26664, -4.97906,  337,        3,
( 23/6|-25/6), 3.83333,-4.16667,  9.44531, -6.40164,  337,        2,
(-23/6| 25/6),-3.83333, 4.16667, -9.44531,  6.40164,  338,        2,
(  1/3|-25/6), 0.33333,-4.16667,  0.82133,-11.38070,  338,        1,
( 25/6| -1/3), 4.16667,-0.33333, 10.26664,  4.97906,  338,        3,
(-13/3|  2/3),-4.33333, 0.66667,-10.67731, -4.26776,  339,    1+2+3,
(-11/3| -2/3),-3.66667,-0.66667, -9.03465, -7.11294,  340,    1+2+3,
( -2/3|-11/3),-0.66667,-3.66667, -1.64266,-11.38070,  341,    1+2+3,
(  2/3| 11/3), 0.66667, 3.66667,  1.64266, 11.38070,  342,    1+2+3,
( 11/3|  2/3), 3.66667, 0.66667,  9.03465,  7.11294,  343,    1+2+3,
( 13/3| -2/3), 4.33333,-0.66667, 10.67731,  4.26776,  344,    1+2+3,
( -7/3| -7/3),-2.33333,-2.33333, -5.74932, -9.95811,  345,    1+2+3,
(  7/3|  7/3), 2.33333, 2.33333,  5.74932,  9.95811,  346,    1+2+3,
(-14/3|  7/3),-4.66667, 2.33333,-11.49864,  0.00000,  347,    1+2+3,
(-13/3| 11/3),-4.33333, 3.66667,-10.67731,  4.26776,  348,    1+2+3,
(-11/3| 13/3),-3.66667, 4.33333, -9.03465,  7.11294,  349,    1+2+3,
( -2/3| 13/3),-0.66667, 4.33333, -1.64266, 11.38070,  350,    1+2+3,
(  2/3|-13/3), 0.66667,-4.33333,  1.64266,-11.38070,  351,    1+2+3,
( 11/3|-13/3), 3.66667,-4.33333,  9.03465, -7.11294,  352,    1+2+3,
( 13/3|-11/3), 4.33333,-3.66667, 10.67731, -4.26776,  353,    1+2+3,
( 14/3| -7/3), 4.66667,-2.33333, 11.49864, -0.00000,  354,    1+2+3,
( -7/3| 14/3),-2.33333, 4.66667, -5.74932,  9.95811,  355,    1+2+3,
(  7/3|-14/3), 2.33333,-4.66667,  5.74932, -9.95811,  356,    1+2+3,
(-11/6|-17/6),-1.83333,-2.83333, -4.51732,-10.66941,  357,        2,
(-14/3| 17/6),-4.66667, 2.83333,-11.49864,  1.42259,  357,        1,
(-17/6| 14/3),-2.83333, 4.66667, -6.98132,  9.24682,  357,        3,
( 11/6| 17/6), 1.83333, 2.83333,  4.51732, 10.66941,  358,        2,
( 14/3|-17/6), 4.66667,-2.83333, 11.49864, -1.42259,  358,        1,
( 17/6|-14/3), 2.83333,-4.66667,  6.98132, -9.24682,  358,        3,
(-11/6| 14/3),-1.83333, 4.66667, -4.51732, 10.66941,  359,        3,
(-14/3| 11/6),-4.66667, 1.83333,-11.49864, -1.42259,  359,        1,
(-17/6|-11/6),-2.83333,-1.83333, -6.98132, -9.24682,  359,        2,
( 11/6|-14/3), 1.83333,-4.66667,  4.51732,-10.66941,  360,        3,
( 14/3|-11/6), 4.66667,-1.83333, 11.49864,  1.42259,  360,        1,
( 17/6| 11/6), 2.83333, 1.83333,  6.98132,  9.24682,  360,        2,
( -1  | -7/2),-1.00000,-3.50000, -2.46399,-11.38070,  361,        1,
( -9/2|  7/2),-4.50000, 3.50000,-11.08797,  3.55647,  361,        2,
(  7/2|  1  ), 3.50000, 1.00000,  8.62398,  7.82423,  361,        3,
( -7/2| -1  ),-3.50000,-1.00000, -8.62398, -7.82423,  362,        3,
(  1  |  7/2), 1.00000, 3.50000,  2.46399, 11.38070,  362,        1,
(  9/2| -7/2), 4.50000,-3.50000, 11.08797, -3.55647,  362,        2,
( -7/2|  9/2),-3.50000, 4.50000, -8.62398,  7.82423,  363,        2,
(  1  | -9/2), 1.00000,-4.50000,  2.46399,-11.38070,  363,        1,
(  9/2| -1  ), 4.50000,-1.00000, 11.08797,  3.55647,  363,        3,
( -1  |  9/2),-1.00000, 4.50000, -2.46399, 11.38070,  364,        1,
( -9/2|  1  ),-4.50000, 1.00000,-11.08797, -3.55647,  364,        3,
(  7/2| -9/2), 3.50000,-4.50000,  8.62398, -7.82423,  364,        2,
(-14/3|  4/3),-4.66667, 1.33333,-11.49864, -2.84518,  365,    1+2+3,
(-10/3| -4/3),-3.33333,-1.33333, -8.21331, -8.53553,  366,    1+2+3,
( -4/3|-10/3),-1.33333,-3.33333, -3.28533,-11.38070,  367,    1+2+3,
(  4/3| 10/3), 1.33333, 3.33333,  3.28533, 11.38070,  368,    1+2+3,
( 10/3|  4/3), 3.33333, 1.33333,  8.21331,  8.53553,  369,    1+2+3,
( 14/3| -4/3), 4.66667,-1.33333, 11.49864,  2.84518,  370,    1+2+3,
(-14/3| 10/3),-4.66667, 3.33333,-11.49864,  2.84518,  371,    1+2+3,
( -4/3| 14/3),-1.33333, 4.66667, -3.28533, 11.38070,  372,    1+2+3,
(  4/3|-14/3), 1.33333,-4.66667,  3.28533,-11.38070,  373,    1+2+3,
( 14/3|-10/3), 4.66667,-3.33333, 11.49864, -2.84518,  374,    1+2+3,
(-10/3| 14/3),-3.33333, 4.66667, -8.21331,  8.53553,  375,    1+2+3,
( 10/3|-14/3), 3.33333,-4.66667,  8.21331, -8.53553,  376,    1+2+3,
(-13/6| -8/3),-2.16667,-2.66667, -5.33865,-10.66941,  377,        3,
( 29/6|-13/6), 4.83333,-2.16667, 11.90931,  0.71129,  377,        2,
(  8/3| 13/6), 2.66667, 2.16667,  6.57065,  9.95811,  377,        1,
(-29/6| 13/6),-4.83333, 2.16667,-11.90931, -0.71129,  378,        2,
( -8/3|-13/6),-2.66667,-2.16667, -6.57065, -9.95811,  378,        1,
( 13/6|  8/3), 2.16667, 2.66667,  5.33865, 10.66941,  378,        3,
(-29/6|  8/3),-4.83333, 2.66667,-11.90931,  0.71129,  379,        3,
( -8/3| 29/6),-2.66667, 4.83333, -6.57065,  9.95811,  379,        1,
( 13/6|-29/6), 2.16667,-4.83333,  5.33865,-10.66941,  379,        2,
(-13/6| 29/6),-2.16667, 4.83333, -5.33865, 10.66941,  380,        2,
( 29/6| -8/3), 4.83333,-2.66667, 11.90931, -0.71129,  380,        3,
(  8/3|-29/6), 2.66667,-4.83333,  6.57065, -9.95811,  380,        1,
(-19/6| -5/3),-3.16667,-1.66667, -7.80265, -9.24682,  381,        3,
( 29/6|-19/6), 4.83333,-3.16667, 11.90931, -2.13388,  381,        2,
(  5/3| 19/6), 1.66667, 3.16667,  4.10666, 11.38070,  381,        1,
(-29/6|  5/3),-4.83333, 1.66667,-11.90931, -2.13388,  382,        3,
( -5/3| 29/6),-1.66667, 4.83333, -4.10666, 11.38070,  382,        1,
( 19/6|-29/6), 3.16667,-4.83333,  7.80265, -9.24682,  382,        2,
(-29/6| 19/6),-4.83333, 3.16667,-11.90931,  2.13388,  383,        2,
( -5/3|-19/6),-1.66667,-3.16667, -4.10666,-11.38070,  383,        1,
( 19/6|  5/3), 3.16667, 1.66667,  7.80265,  9.24682,  383,        3,
( -1/6|-25/6),-0.16667,-4.16667, -0.41067,-12.09200,  384,        2,
(-13/3| 25/6),-4.33333, 4.16667,-10.67731,  5.69035,  384,        1,
(-25/6| 13/3),-4.16667, 4.33333,-10.26664,  6.40164,  384,        3,
( -1/6| 13/3),-0.16667, 4.33333, -0.41067, 12.09200,  385,        3,
(-13/3|  1/6),-4.33333, 0.16667,-10.67731, -5.69035,  385,        1,
(-25/6| -1/6),-4.16667,-0.16667,-10.26664, -6.40164,  385,        2,
(  1/6|-13/3), 0.16667,-4.33333,  0.41067,-12.09200,  386,        3,
( 13/3| -1/6), 4.33333,-0.16667, 10.67731,  5.69035,  386,        1,
( 25/6|  1/6), 4.16667, 0.16667, 10.26664,  6.40164,  386,        2,
(  1/6| 25/6), 0.16667, 4.16667,  0.41067, 12.09200,  387,        2,
( 13/3|-25/6), 4.33333,-4.16667, 10.67731, -5.69035,  387,        1,
( 25/6|-13/3), 4.16667,-4.33333, 10.26664, -6.40164,  387,        3,
(-19/6| 29/6),-3.16667, 4.83333, -7.80265,  9.24682,  388,        2,
( 29/6| -5/3), 4.83333,-1.66667, 11.90931,  2.13388,  388,        3,
(  5/3|-29/6), 1.66667,-4.83333,  4.10666,-11.38070,  388,        1,
( -4  | -1/2),-4.00000,-0.50000, -9.85598, -7.11294,  389,        1,
( -9/2|  1/2),-4.50000, 0.50000,-11.08797, -4.97906,  389,        2,
(  1/2|  4  ), 0.50000, 4.00000,  1.23200, 12.09200,  389,        3,
( -1/2| -4  ),-0.50000,-4.00000, -1.23200,-12.09200,  390,        3,
(  4  |  1/2), 4.00000, 0.50000,  9.85598,  7.11294,  390,        1,
(  9/2| -1/2), 4.50000,-0.50000, 11.08797,  4.97906,  390,        2,
( -1/2|  9/2),-0.50000, 4.50000, -1.23200, 12.09200,  391,        2,
(  4  | -9/2), 4.00000,-4.50000,  9.85598, -7.11294,  391,        1,
(  9/2| -4  ), 4.50000,-4.00000, 11.08797, -4.97906,  391,        3,
( -4  |  9/2),-4.00000, 4.50000, -9.85598,  7.11294,  392,        1,
( -9/2|  4  ),-4.50000, 4.00000,-11.08797,  4.97906,  392,        3,
(  1/2| -9/2), 0.50000,-4.50000,  1.23200,-12.09200,  392,        2,
(-14/3|  5/6),-4.66667, 0.83333,-11.49864, -4.26776,  393,        1,
(-23/6| -5/6),-3.83333,-0.83333, -9.44531, -7.82423,  393,        2,
( -5/6| 14/3),-0.83333, 4.66667, -2.05333, 12.09200,  393,        3,
( 14/3| -5/6), 4.66667,-0.83333, 11.49864,  4.26776,  394,        1,
( 23/6|  5/6), 3.83333, 0.83333,  9.44531,  7.82423,  394,        2,
(  5/6|-14/3), 0.83333,-4.66667,  2.05333,-12.09200,  394,        3,
(-14/3| 23/6),-4.66667, 3.83333,-11.49864,  4.26776,  395,        1,
(-23/6| 14/3),-3.83333, 4.66667, -9.44531,  7.82423,  395,        3,
( -5/6|-23/6),-0.83333,-3.83333, -2.05333,-12.09200,  395,        2,
( 14/3|-23/6), 4.66667,-3.83333, 11.49864, -4.26776,  396,        1,
( 23/6|-14/3), 3.83333,-4.66667,  9.44531, -7.82423,  396,        3,
(  5/6| 23/6), 0.83333, 3.83333,  2.05333, 12.09200,  396,        2,
( -5  |  5/2),-5.00000, 2.50000,-12.31997,  0.00000,  397,        1,
( -5/2| -5/2),-2.50000,-2.50000, -6.15999,-10.66941,  397,        2,
( -5/2|  5  ),-2.50000, 5.00000, -6.15999, 10.66941,  397,        3,
(  5  | -5/2), 5.00000,-2.50000, 12.31997, -0.00000,  398,        1,
(  5/2| -5  ), 2.50000,-5.00000,  6.15999,-10.66941,  398,        3,
(  5/2|  5/2), 2.50000, 2.50000,  6.15999, 10.66941,  398,        2,
( -5  |  2  ),-5.00000, 2.00000,-12.31997, -1.42259,  399,    1+2+3,
( -3  | -2  ),-3.00000,-2.00000, -7.39198, -9.95811,  400,    1+2+3,
( -2  | -3  ),-2.00000,-3.00000, -4.92799,-11.38070,  401,    1+2+3,
(  2  |  3  ), 2.00000, 3.00000,  4.92799, 11.38070,  402,    1+2+3,
(  3  |  2  ), 3.00000, 2.00000,  7.39198,  9.95811,  403,    1+2+3,
(  5  | -2  ), 5.00000,-2.00000, 12.31997,  1.42259,  404,    1+2+3,
( -5  |  3  ),-5.00000, 3.00000,-12.31997,  1.42259,  405,    1+2+3,
(  5  | -3  ), 5.00000,-3.00000, 12.31997, -1.42259,  406,    1+2+3,
( -3  |  5  ),-3.00000, 5.00000, -7.39198,  9.95811,  407,    1+2+3,
( -2  |  5  ),-2.00000, 5.00000, -4.92799, 11.38070,  408,    1+2+3,
(  2  | -5  ), 2.00000,-5.00000,  4.92799,-11.38070,  409,    1+2+3,
(  3  | -5  ), 3.00000,-5.00000,  7.39198, -9.95811,  410,    1+2+3,
(-11/3| -7/6),-3.66667,-1.16667, -9.03465, -8.53553,  411,        1,
(-29/6|  7/6),-4.83333, 1.16667,-11.90931, -3.55647,  411,        2,
(  7/6| 11/3), 1.16667, 3.66667,  2.87466, 12.09200,  411,        3,
( -7/6|-11/3),-1.16667,-3.66667, -2.87466,-12.09200,  412,        3,
( 11/3|  7/6), 3.66667, 1.16667,  9.03465,  8.53553,  412,        1,
( 29/6| -7/6), 4.83333,-1.16667, 11.90931,  3.55647,  412,        2,
( -7/6| 29/6),-1.16667, 4.83333, -2.87466, 12.09200,  413,        2,
( 11/3|-29/6), 3.66667,-4.83333,  9.03465, -8.53553,  413,        1,
( 29/6|-11/3), 4.83333,-3.66667, 11.90931, -3.55647,  413,        3,
(-11/3| 29/6),-3.66667, 4.83333, -9.03465,  8.53553,  414,        1,
(-29/6| 11/3),-4.83333, 3.66667,-11.90931,  3.55647,  414,        3,
(  7/6|-29/6), 1.16667,-4.83333,  2.87466,-12.09200,  414,        2,
( -3/2| -7/2),-1.50000,-3.50000, -3.69599,-12.09200,  415,        2,
( -5  |  7/2),-5.00000, 3.50000,-12.31997,  2.84518,  415,        1,
( -7/2|  5  ),-3.50000, 5.00000, -8.62398,  9.24682,  415,        3,
( -3/2|  5  ),-1.50000, 5.00000, -3.69599, 12.09200,  416,        3,
( -5  |  3/2),-5.00000, 1.50000,-12.31997, -2.84518,  416,        1,
( -7/2| -3/2),-3.50000,-1.50000, -8.62398, -9.24682,  416,        2,
(  3/2| -5  ), 1.50000,-5.00000,  3.69599,-12.09200,  417,        3,
(  5  | -3/2), 5.00000,-1.50000, 12.31997,  2.84518,  417,        1,
(  7/2|  3/2), 3.50000, 1.50000,  8.62398,  9.24682,  417,        2,
(  3/2|  7/2), 1.50000, 3.50000,  3.69599, 12.09200,  418,        2,
(  5  | -7/2), 5.00000,-3.50000, 12.31997, -2.84518,  418,        1,
(  7/2| -5  ), 3.50000,-5.00000,  8.62398, -9.24682,  418,        3,
(-17/6| -7/3),-2.83333,-2.33333, -6.98132,-10.66941,  419,        3,
( 31/6|-17/6), 5.16667,-2.83333, 12.73064, -0.71129,  419,        2,
(  7/3| 17/6), 2.33333, 2.83333,  5.74932, 11.38070,  419,        1,
(-31/6|  7/3),-5.16667, 2.33333,-12.73064, -0.71129,  420,        3,
( -7/3| 31/6),-2.33333, 5.16667, -5.74932, 11.38070,  420,        1,
( 17/6|-31/6), 2.83333,-5.16667,  6.98132,-10.66941,  420,        2,
(-31/6| 17/6),-5.16667, 2.83333,-12.73064,  0.71129,  421,        2,
( -7/3|-17/6),-2.33333,-2.83333, -5.74932,-11.38070,  421,        1,
( 17/6|  7/3), 2.83333, 2.33333,  6.98132, 10.66941,  421,        3,
(-17/6| 31/6),-2.83333, 5.16667, -6.98132, 10.66941,  422,        2,
( 31/6| -7/3), 5.16667,-2.33333, 12.73064,  0.71129,  422,        3,
(  7/3|-31/6), 2.33333,-5.16667,  5.74932,-11.38070,  422,        1,
( -9/2|  0  ),-4.50000, 0.00000,-11.08797, -6.40164,  423,        3,
(  0  |  9/2), 0.00000, 4.50000,  0.00000, 12.80329,  423,        1,
(  9/2| -9/2), 4.50000,-4.50000, 11.08797, -6.40164,  423,        2,
( -9/2|  9/2),-4.50000, 4.50000,-11.08797,  6.40164,  424,        2,
(  0  | -9/2), 0.00000,-4.50000,  0.00000,-12.80329,  424,        1,
(  9/2|  0  ), 4.50000, 0.00000, 11.08797,  6.40164,  424,        3,
(-13/3| -1/3),-4.33333,-0.33333,-10.67731, -7.11294,  425,    1+2+3,
( 13/3|  1/3), 4.33333, 0.33333, 10.67731,  7.11294,  426,    1+2+3,
(-14/3|  1/3),-4.66667, 0.33333,-11.49864, -5.69035,  427,    1+2+3,
( -1/3|-13/3),-0.33333,-4.33333, -0.82133,-12.80329,  428,    1+2+3,
(  1/3| 13/3), 0.33333, 4.33333,  0.82133, 12.80329,  429,    1+2+3,
( 14/3| -1/3), 4.66667,-0.33333, 11.49864,  5.69035,  430,    1+2+3,
(-14/3| 13/3),-4.66667, 4.33333,-11.49864,  5.69035,  431,    1+2+3,
( -1/3| 14/3),-0.33333, 4.66667, -0.82133, 12.80329,  432,    1+2+3,
(  1/3|-14/3), 0.33333,-4.66667,  0.82133,-12.80329,  433,    1+2+3,
( 14/3|-13/3), 4.66667,-4.33333, 11.49864, -5.69035,  434,    1+2+3,
(-13/3| 14/3),-4.33333, 4.66667,-10.67731,  7.11294,  435,    1+2+3,
( 13/3|-14/3), 4.33333,-4.66667, 10.67731, -7.11294,  436,    1+2+3,
(-10/3|-11/6),-3.33333,-1.83333, -8.21331, -9.95811,  437,        1,
(-31/6| 11/6),-5.16667, 1.83333,-12.73064, -2.13388,  437,        2,
( 11/6| 10/3), 1.83333, 3.33333,  4.51732, 12.09200,  437,        3,
(-11/6|-10/3),-1.83333,-3.33333, -4.51732,-12.09200,  438,        3,
( 10/3| 11/6), 3.33333, 1.83333,  8.21331,  9.95811,  438,        1,
( 31/6|-11/6), 5.16667,-1.83333, 12.73064,  2.13388,  438,        2,
( -2/3|-25/6),-0.66667,-4.16667, -1.64266,-12.80329,  439,        1,
(-29/6| 25/6),-4.83333, 4.16667,-11.90931,  4.97906,  439,        2,
( 25/6|  2/3), 4.16667, 0.66667, 10.26664,  7.82423,  439,        3,
(-25/6| -2/3),-4.16667,-0.66667,-10.26664, -7.82423,  440,        3,
(  2/3| 25/6), 0.66667, 4.16667,  1.64266, 12.80329,  440,        1,
( 29/6|-25/6), 4.83333,-4.16667, 11.90931, -4.97906,  440,        2,
